,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
350,GRU_TCN_TFT_KNN_ARIMA,0.0006425593119848,0.024408203013643,0.0188429095625758,0.0454777578105275,0.655947684800791
351,GRU_TCN_RF_SVR_KNN,0.000660566364679,0.0247390511016627,0.0190683521579713,0.0459592706069383,0.6469130280909797
352,GRU_TCN_RF_SVR_ARIMA,0.0006613177830495,0.0247638113455752,0.0190869293257062,0.0459998210373915,0.6454560920849849
353,GRU_TCN_RF_KNN_ARIMA,0.0006430680682031,0.0244027297495093,0.018839053581457,0.0454272924735047,0.6570395147597886
354,GRU_TCN_SVR_KNN_ARIMA,0.0006570000081734,0.0246913797716839,0.0190501452837333,0.0459325627197286,0.6469496687006648
355,GRU_TFT_RF_SVR_KNN,0.0006636700175141,0.0247952668408121,0.019082709342363,0.0460189460939727,0.6457883082314526
356,GRU_TFT_RF_SVR_ARIMA,0.0006643505081663,0.0248187575529079,0.0190925203659327,0.0460379641500222,0.6443510179656045
357,GRU_TFT_RF_KNN_ARIMA,0.0006458337090853,0.0244539859607266,0.0188471951165953,0.0454775666181298,0.6560530802642739
358,GRU_TFT_SVR_KNN_ARIMA,0.0006599754003813,0.0247452341748122,0.0190570418127945,0.0459733647874605,0.6458379742515777
359,GRU_RF_SVR_KNN_ARIMA,0.0006610101458766,0.0247490339072335,0.0190552039427719,0.0459331235849987,0.6466869225385062
360,LSTM_TCN_TFT_RF_SVR,0.0006585652460844,0.024706979346159,0.0190426753107466,0.0459277216641103,0.6470626705980781
361,LSTM_TCN_TFT_RF_KNN,0.0006409358221384,0.0243584235293638,0.0188033531333818,0.0453816674245891,0.6582686741991952
362,LSTM_TCN_TFT_RF_ARIMA,0.0006416110804919,0.0243799855052907,0.0188185589494458,0.0454139953650683,0.6569226573272317
363,LSTM_TCN_TFT_SVR_KNN,0.0006544129841483,0.0246381073377086,0.0190067229214864,0.045859780495239,0.6483441221126071
364,LSTM_TCN_TFT_SVR_ARIMA,0.0006553900371232,0.0246661251070414,0.0190225340701435,0.0458936745785633,0.6467962277711155
365,LSTM_TCN_TFT_KNN_ARIMA,0.0006381702225356,0.0243239495518455,0.0187884255627379,0.0453577729722485,0.657866211977567
366,LSTM_TCN_RF_SVR_KNN,0.0006551309933839,0.0246340774444965,0.0189997663016913,0.0458094045192953,0.6495387768056774
367,LSTM_TCN_RF_SVR_ARIMA,0.000655938171311,0.024659709742951,0.0190163731511021,0.0458424524188415,0.6480692321006795
368,LSTM_TCN_RF_KNN_ARIMA,0.0006383081725909,0.0243096816469611,0.0187803427361962,0.0453017881423635,0.6592895770638918
369,LSTM_TCN_SVR_KNN_ARIMA,0.000651955245438,0.0245935731092126,0.0189818039810095,0.0457783131947577,0.6493411198383044
370,LSTM_TFT_RF_SVR_KNN,0.0006582039072101,0.0246919388153346,0.019012521064295,0.0458682064616365,0.6483233320274276
371,LSTM_TFT_RF_SVR_ARIMA,0.000658940157419,0.0247163103204611,0.0190256331330472,0.0458939195934264,0.6468734330625762
372,LSTM_TFT_RF_KNN_ARIMA,0.0006410430744641,0.0243626377682496,0.0187868872985876,0.0453490580100185,0.6582124176496541
373,LSTM_TFT_SVR_KNN_ARIMA,0.000654899898637,0.0246490177854073,0.0189889493466014,0.0458255862804085,0.6481387004704944
374,LSTM_RF_SVR_KNN_ARIMA,0.0006555638379692,0.0246442344804085,0.018986358325552,0.0457837481581293,0.6493191838847502
375,TCN_TFT_RF_SVR_KNN,0.0006690870401825,0.0249068724642939,0.0191494816538018,0.0462206425911377,0.64248589783239
376,TCN_TFT_RF_SVR_ARIMA,0.0006698766780118,0.0249319973003277,0.0191634913173988,0.0462509349044778,0.6409864653691345
377,TCN_TFT_RF_KNN_ARIMA,0.0006519496289993,0.0245801063934281,0.0189302152246123,0.0457169475022955,0.6523962668661968
378,TCN_TFT_SVR_KNN_ARIMA,0.0006659700122593,0.0248680577168704,0.0191273931492028,0.0461829289020101,0.64217476029593
379,TCN_RF_SVR_KNN_ARIMA,0.0006661466003112,0.0248546545395724,0.0191117453397714,0.0461129203070704,0.6436229939766904
380,TFT_RF_SVR_KNN_ARIMA,0.0006696047555321,0.0249181722465487,0.019133209787605,0.0461904171514395,0.642263058152468
381,HYBRID_GRU_LSTM_TCN_TFT_RF,0.0006343537636549,0.0242275859410936,0.0187483253156888,0.0451640480892371,0.6607261939437191
382,HYBRID_GRU_LSTM_TCN_TFT_SVR,0.0006456619724444,0.0244648853027786,0.0189291524962278,0.0455973080338134,0.6523421238530901
383,HYBRID_GRU_LSTM_TCN_TFT_KNN,0.0006309217865603,0.0241697022161499,0.0187138687005772,0.0450972501956498,0.6617941039020635
384,HYBRID_GRU_LSTM_TCN_TFT_ARIMA,0.0006315586552073,0.0241888038313482,0.0187296130456387,0.045133772697281,0.6606585763253539
385,HYBRID_GRU_LSTM_TCN_RF_SVR,0.000646824927282,0.0244733117314067,0.0189302188680602,0.0455718331098786,0.6530455242375831
386,HYBRID_GRU_LSTM_TCN_RF_KNN,0.0006317998913059,0.0241727600257373,0.0187202533051688,0.045082917217931,0.6626019214787515
387,HYBRID_GRU_LSTM_TCN_RF_ARIMA,0.0006323187911697,0.0241901937731074,0.0187349512892085,0.0451157702270298,0.6615208033718288
388,HYBRID_GRU_LSTM_TCN_SVR_KNN,0.0006430165141341,0.0244085080068688,0.0188982747716043,0.0455109112662541,0.6543414432843232
389,HYBRID_GRU_LSTM_TCN_SVR_ARIMA,0.0006437449935961,0.024430419019128,0.0189164431356253,0.0455535606783003,0.6531201324902285
390,HYBRID_GRU_LSTM_TCN_KNN_ARIMA,0.0006290044085633,0.0241342246383725,0.018707320309874,0.045063140285246,0.6625820718184346
391,HYBRID_GRU_LSTM_TFT_RF_SVR,0.000649041304469,0.0245153271938717,0.0189277994875702,0.0455844611972646,0.6521398669238496
392,HYBRID_GRU_LSTM_TFT_RF_KNN,0.0006338307933299,0.0242122161973982,0.0187190922270752,0.0451000986536437,0.6617786527927024
393,HYBRID_GRU_LSTM_TFT_RF_ARIMA,0.0006343004378338,0.0242287351943324,0.0187291698849786,0.0451228822298733,0.6607111775608817
394,HYBRID_GRU_LSTM_TFT_SVR_KNN,0.000645193076801,0.024449735351805,0.0188957679814941,0.0455246126920322,0.6534311885194045
395,HYBRID_GRU_LSTM_TFT_SVR_ARIMA,0.0006458723009031,0.0244707580989588,0.0189147113206669,0.0455696311439411,0.6522235206004118
396,HYBRID_GRU_LSTM_TFT_KNN_ARIMA,0.0006309462407074,0.0241719654699315,0.0186986014659672,0.0450653056927958,0.6617678485563022
397,HYBRID_GRU_LSTM_RF_SVR_KNN,0.0006464364518778,0.0244593111770403,0.0188979020026091,0.045500886640009,0.6540703382682667
398,HYBRID_GRU_LSTM_RF_SVR_ARIMA,0.0006469977071967,0.0244786582382617,0.0189161420993836,0.0455427726217426,0.652917079819061
399,HYBRID_GRU_LSTM_RF_KNN_ARIMA,0.0006317867969088,0.0241745056483515,0.0187061620901678,0.0450526348663903,0.6625658249671466
400,HYBRID_GRU_LSTM_SVR_KNN_ARIMA,0.0006432670740169,0.024414958644999,0.0188851603591009,0.0454843524847003,0.6542017599028771
401,HYBRID_GRU_TCN_TFT_RF_SVR,0.000657410972699,0.0246828711164248,0.0190296077550027,0.045844581156008,0.6476193651205473
402,HYBRID_GRU_TCN_TFT_RF_KNN,0.0006421796517977,0.0243809427689594,0.0188204518023462,0.0453602827134731,0.6573073293991114
403,HYBRID_GRU_TCN_TFT_RF_ARIMA,0.0006426863710379,0.0243980346540746,0.0188327863303232,0.0453894652250714,0.6562054559045102
404,HYBRID_GRU_TCN_TFT_SVR_KNN,0.0006536555179681,0.0246197031500744,0.0189949064657566,0.0457782951077557,0.6488572336042114
405,HYBRID_GRU_TCN_TFT_SVR_ARIMA,0.0006543718168067,0.0246412639027831,0.0190135731639369,0.0458220760587224,0.6476151674224377
406,HYBRID_GRU_TCN_TFT_KNN_ARIMA,0.0006394249468486,0.0243436693437774,0.0188042359223328,0.045336675678247,0.6572086737880398
407,HYBRID_GRU_TCN_RF_SVR_KNN,0.0006545604546558,0.0246231213566911,0.0189951101109801,0.0457496565939182,0.6496823210381462
408,HYBRID_GRU_TCN_RF_SVR_ARIMA,0.0006551587847111,0.0246430299284018,0.0190093468961437,0.0457822732273754,0.6484946643261599
409,HYBRID_GRU_TCN_RF_KNN_ARIMA,0.000639927064661,0.0243400658711372,0.0187992951281434,0.0452945222802427,0.6581925878839568
410,HYBRID_GRU_TCN_SVR_KNN_ARIMA,0.0006515209244685,0.0245817223755333,0.0189774503652655,0.0457246037531458,0.6497258912980851
411,HYBRID_GRU_TFT_RF_SVR_KNN,0.000657093615949,0.0246700548986458,0.0190037217948676,0.0457901652517873,0.6486626798451635
412,HYBRID_GRU_TFT_RF_SVR_ARIMA,0.0006576426906445,0.0246890720393811,0.0190158026094007,0.0458180059720426,0.647488666008279
413,HYBRID_GRU_TFT_RF_KNN_ARIMA,0.0006422254954314,0.0243835773986644,0.0188042927934846,0.0453282458614701,0.6572689781937604
414,HYBRID_GRU_TFT_SVR_KNN_ARIMA,0.0006539650158818,0.0246270020760533,0.0189830309706965,0.0457569609671182,0.6487152955290189
415,HYBRID_GRU_RF_SVR_KNN_ARIMA,0.0006548324040254,0.0246299052963536,0.0189826601740979,0.0457259129164409,0.6495305417971102
416,HYBRID_LSTM_TCN_TFT_RF_SVR,0.0006527377499597,0.0245938467662704,0.0189648083481011,0.0456974295708376,0.6498173149792349
417,HYBRID_LSTM_TCN_TFT_RF_KNN,0.0006379367874793,0.0242996449369751,0.0187689075840989,0.0452488604489397,0.6592531419580827
418,HYBRID_LSTM_TCN_TFT_RF_ARIMA,0.000638482228634,0.0243173348244528,0.0187789136395745,0.0452702241611197,0.6581425124225069
419,HYBRID_LSTM_TCN_TFT_SVR_KNN,0.0006492148292588,0.0245350071526899,0.0189353675044756,0.0456431963859403,0.6509012328531384
420,HYBRID_LSTM_TCN_TFT_SVR_ARIMA,0.0006499698500117,0.0245571853908683,0.0189533727361692,0.0456843831438676,0.6496504106303903
421,HYBRID_LSTM_TCN_TFT_KNN_ARIMA,0.0006354533384745,0.024267400578629,0.0187525751450056,0.0452210530839306,0.6589917796962762
422,HYBRID_LSTM_TCN_RF_SVR_KNN,0.0006498622616665,0.024532436254612,0.0189274740017062,0.0455971893249305,0.6519565530143838
423,HYBRID_LSTM_TCN_RF_SVR_ARIMA,0.0006504993136362,0.0245529571918605,0.0189429081959013,0.0456323748560283,0.650760140261423
424,HYBRID_LSTM_TCN_RF_KNN_ARIMA,0.000635697952007,0.0242576733825173,0.0187453311242837,0.0451754809661954,0.6602059265195038
425,HYBRID_LSTM_TCN_SVR_KNN_ARIMA,0.0006470939874235,0.0244960157760618,0.0189194250082815,0.0455913474018817,0.6518374166235882
426,HYBRID_LSTM_TFT_RF_SVR_KNN,0.0006523740764258,0.0245805357224441,0.018938716077047,0.0456442637481888,0.6508739084056212
427,HYBRID_LSTM_TFT_RF_SVR_ARIMA,0.0006529618730356,0.0246001714702838,0.0189485940237085,0.045664649964006,0.6496911385277624
428,HYBRID_LSTM_TFT_RF_KNN_ARIMA,0.0006379750362434,0.0243023859782985,0.0187530598235496,0.0452181066810591,0.6592193134135275
429,HYBRID_LSTM_TFT_SVR_KNN_ARIMA,0.0006495167323028,0.0245424303547261,0.0189207866916693,0.0456142620969234,0.650763817438742
430,HYBRID_LSTM_RF_SVR_KNN_ARIMA,0.0006501266161665,0.0245393372528746,0.0189145905127775,0.0455719392079834,0.6518092964341439
431,HYBRID_TCN_TFT_RF_SVR_KNN,0.0006611648343732,0.0247555753973112,0.0190513512738958,0.0459338852190484,0.6461194406143673
432,HYBRID_TCN_TFT_RF_SVR_ARIMA,0.0006617897057193,0.0247757438425628,0.019061721483802,0.0459557989243456,0.6449022724737277
433,HYBRID_TCN_TFT_RF_KNN_ARIMA,0.0006467820591649,0.0244791913194015,0.0188683350752268,0.0455136350223131,0.6544796257692043
434,HYBRID_TCN_TFT_SVR_KNN_ARIMA,0.0006584373379237,0.0247203656165559,0.0190348922656656,0.0459071381663408,0.6459214982728164
435,HYBRID_TCN_RF_SVR_KNN_ARIMA,0.0006587087833983,0.0247112470956614,0.0190197448055615,0.0458456084003303,0.6471529149532912
436,HYBRID_TFT_RF_SVR_KNN_ARIMA,0.0006614881269039,0.0247632967242457,0.0190364677624652,0.0459057563616054,0.645969929340381
437,GRU_LSTM_TCN_TFT_RF_SVR,0.0006514348084098,0.0245670499728507,0.0189701773885637,0.0457243314685772,0.6509935929790297
438,GRU_LSTM_TCN_TFT_RF_KNN,0.0006367434494101,0.0242750035074111,0.0187698494430752,0.0452673964722177,0.6603184158911471
439,GRU_LSTM_TCN_TFT_RF_ARIMA,0.0006373001314721,0.0242929633373524,0.0187830516135895,0.0452951572950298,0.6592061300579966
440,GRU_LSTM_TCN_TFT_SVR_KNN,0.0006479078322169,0.0245079180803534,0.0189380206624586,0.0456634064929778,0.6521268690818439
441,GRU_LSTM_TCN_TFT_SVR_ARIMA,0.0006486740938772,0.0245303717728505,0.0189571404035449,0.0457067775575481,0.6508743905615211
442,GRU_LSTM_TCN_TFT_KNN_ARIMA,0.0006342671858208,0.0242427407137071,0.018750149226538,0.0452323684126955,0.6601047555606763
443,GRU_LSTM_TCN_RF_SVR_KNN,0.0006488515265937,0.0245123549787247,0.0189388147779817,0.0456356138881129,0.6528433408477382
444,GRU_LSTM_TCN_RF_SVR_ARIMA,0.0006494998194707,0.0245331397313788,0.0189587014946312,0.0456796921349209,0.6516452717972027
445,GRU_LSTM_TCN_RF_KNN_ARIMA,0.0006348080613223,0.0242401380646026,0.0187534891066925,0.0452056024402556,0.6609800539885528
446,GRU_LSTM_TCN_SVR_KNN_ARIMA,0.0006460904377661,0.024475909798176,0.0189269797345091,0.0456216476331657,0.6527719063882779
447,GRU_LSTM_TFT_RF_SVR_KNN,0.0006510749056883,0.0245534932626669,0.0189431555096799,0.0456693921217998,0.6520420406777144
448,GRU_LSTM_TFT_RF_SVR_ARIMA,0.0006516739432055,0.0245733945551554,0.0189531354714526,0.0456892053205478,0.6508576145022807
449,GRU_LSTM_TFT_RF_KNN_ARIMA,0.0006367967098941,0.0242777648421255,0.0187535187694181,0.0452330689211938,0.6602747853213153
450,GRU_LSTM_TFT_SVR_KNN_ARIMA,0.0006482247469808,0.0245153670461994,0.0189249663961496,0.0456373743270357,0.6519796516421706
451,GRU_LSTM_RF_SVR_KNN_ARIMA,0.0006491308928135,0.0245192807710924,0.0189278187195349,0.0456132712939033,0.6526862822422216
452,GRU_TCN_TFT_RF_SVR_KNN,0.0006597446121832,0.0247262434485696,0.0190483960827869,0.045942077863936,0.6474123508317409
453,GRU_TCN_TFT_RF_SVR_ARIMA,0.0006603807244367,0.0247466861669811,0.0190596443292865,0.0459660734434129,0.6461935263935263
454,GRU_TCN_TFT_RF_KNN_ARIMA,0.0006454826813631,0.024452243668405,0.0188611176601218,0.0455128185496718,0.6556598756222725
455,GRU_TCN_TFT_SVR_KNN_ARIMA,0.0006570243011492,0.0246910175785932,0.0190320312222555,0.0459158798299219,0.6472621104215256
456,GRU_TCN_RF_SVR_KNN_ARIMA,0.0006575920085928,0.0246888282030346,0.0190269005605908,0.0458732274637622,0.6481546787066491
457,GRU_TFT_RF_SVR_KNN_ARIMA,0.0006600829164338,0.0247339962970306,0.0190335599762614,0.0459136590470023,0.6472530375324778
458,LSTM_TCN_TFT_RF_SVR_KNN,0.0006554182275928,0.024644145185682,0.0189946128696865,0.045826970773201,0.6493883541446185
459,LSTM_TCN_TFT_RF_SVR_ARIMA,0.0006560930617608,0.0246651931040667,0.0190071354064985,0.0458529060438518,0.6481607736654297
460,LSTM_TCN_TFT_RF_KNN_ARIMA,0.000641625377108,0.0243785320089147,0.0188119039901579,0.0454069419269853,0.6573749855944593
461,LSTM_TCN_TFT_SVR_KNN_ARIMA,0.0006529691725031,0.0246138910393031,0.0189768393115435,0.0457962407505029,0.6490754070836685
462,LSTM_TCN_RF_SVR_KNN_ARIMA,0.0006532793756668,0.0246057173700402,0.0189733045524529,0.0457576285112168,0.6501982080961026
463,LSTM_TFT_RF_SVR_KNN_ARIMA,0.0006557489369738,0.0246520219188412,0.0189815688794399,0.0458021907909151,0.6492335635061514
464,TCN_TFT_RF_SVR_KNN_ARIMA,0.0006648768079225,0.0248326633511262,0.0190956484928704,0.0460971738593511,0.6443355094094455
465,HYBRID_GRU_LSTM_TCN_TFT_RF_SVR,0.0006477216443937,0.02449412731566,0.0189213644203496,0.0455792605022281,0.6526896187273484
466,HYBRID_GRU_LSTM_TCN_TFT_RF_KNN,0.0006350484204216,0.0242412570937359,0.0187448513972883,0.0451709996545025,0.6607556045650386
467,HYBRID_GRU_LSTM_TCN_TFT_RF_ARIMA,0.0006355136240331,0.0242564416505806,0.0187544249875841,0.0451930610708442,0.6598091855553437
468,HYBRID_GRU_LSTM_TCN_TFT_SVR_KNN,0.0006446606292962,0.024442587460772,0.0188948498685828,0.0455303800521093,0.6536647757742587
469,HYBRID_GRU_LSTM_TCN_TFT_SVR_ARIMA,0.0006452798097554,0.0244610756194893,0.0189108471545587,0.0455673382564028,0.652615358055621
470,HYBRID_GRU_LSTM_TCN_TFT_KNN_ARIMA,0.0006328155701498,0.0242114410867902,0.0187288195437903,0.045145231463708,0.6606119462429717
471,HYBRID_GRU_LSTM_TCN_RF_SVR_KNN,0.0006454632891606,0.0244460286246601,0.0188950434027799,0.0455053132215529,0.6543569827548766
472,HYBRID_GRU_LSTM_TCN_RF_SVR_ARIMA,0.000645995798677,0.0244632924818464,0.0189107791529897,0.0455410168105135,0.653347539340572
473,HYBRID_GRU_LSTM_TCN_RF_KNN_ARIMA,0.0006333222814527,0.024209677198204,0.0187310233448945,0.0451236968338946,0.6614208421997395
474,HYBRID_GRU_LSTM_TCN_SVR_KNN_ARIMA,0.0006430211795301,0.0244131492621846,0.0188854183936972,0.0454947490109983,0.6543178169094704
475,HYBRID_GRU_LSTM_TFT_RF_SVR_KNN,0.0006473743939174,0.0244820537635191,0.018894924317246,0.0455216733920456,0.6535929849471203
476,HYBRID_GRU_LSTM_TFT_RF_SVR_ARIMA,0.0006478707158225,0.0244986626897229,0.0189078729587187,0.0455515689705427,0.6525935648696254
477,HYBRID_GRU_LSTM_TFT_RF_KNN_ARIMA,0.0006350609311316,0.0242431433054403,0.0187302898026739,0.0451396631058553,0.6607273981491323
478,HYBRID_GRU_LSTM_TFT_SVR_KNN_ARIMA,0.0006448668451915,0.0244479346708401,0.0188824826550453,0.0455062044457375,0.6535604647192855
479,HYBRID_GRU_LSTM_RF_SVR_KNN_ARIMA,0.0006456419183704,0.024450992376512,0.018883849738323,0.0454816897052687,0.6542454414556101
480,HYBRID_GRU_TCN_TFT_RF_SVR_KNN,0.0006546498713789,0.0246278629053573,0.0189827261465235,0.0457472151692993,0.6496767845376455
481,HYBRID_GRU_TCN_TFT_RF_SVR_ARIMA,0.0006551734318658,0.0246448736399996,0.0189948122083281,0.0457755296802851,0.6486520922670874
482,HYBRID_GRU_TCN_TFT_RF_KNN_ARIMA,0.0006423483583699,0.024390227870921,0.0188209758409135,0.0453747425839877,0.6568220566231169
483,HYBRID_GRU_TCN_TFT_SVR_KNN_ARIMA,0.0006522377209437,0.0245958967055779,0.0189688909551285,0.0457281666329181,0.6495797204427053
484,HYBRID_GRU_TCN_RF_SVR_KNN_ARIMA,0.0006527641455102,0.0245944600000087,0.0189667630970461,0.0456973242652378,0.6504013044578588
485,HYBRID_GRU_TFT_RF_SVR_KNN_ARIMA,0.000654871801999,0.0246334472979265,0.0189724635482532,0.0457285568519208,0.649563586728688
486,HYBRID_LSTM_TCN_TFT_RF_SVR_KNN,0.0006507927181036,0.0245545065964214,0.0189336741653826,0.0456401862142508,0.6514597386711295
487,HYBRID_LSTM_TCN_TFT_RF_SVR_ARIMA,0.0006513447273439,0.0245719670745598,0.0189441773329416,0.045662678612527,0.6504286133908757
488,HYBRID_LSTM_TCN_TFT_RF_KNN_ARIMA,0.000638835835545,0.0243230326252046,0.0187781923569556,0.0452836453448638,0.6584133340165015
489,HYBRID_LSTM_TCN_TFT_SVR_KNN_ARIMA,0.0006485798577499,0.0245261959612377,0.0189217416922261,0.0456224632936206,0.6512431349960573
490,HYBRID_LSTM_TCN_RF_SVR_KNN_ARIMA,0.0006489170954985,0.0245203407791591,0.0189122618024965,0.0455767463501887,0.6522338695863777
491,HYBRID_LSTM_TFT_RF_SVR_KNN_ARIMA,0.0006510090688195,0.0245601794769,0.0189214801837241,0.0456173068921934,0.6513498636333687
492,HYBRID_TCN_TFT_RF_SVR_KNN_ARIMA,0.0006586211569001,0.024711858473747,0.0190175570629267,0.0458650012458101,0.6472364976519275
493,GRU_LSTM_TCN_TFT_RF_SVR_KNN,0.0006497136703705,0.0245321438228558,0.018935563954367,0.0456576148234932,0.6524445347571298
494,GRU_LSTM_TCN_TFT_RF_SVR_ARIMA,0.0006502739382367,0.0245498024388758,0.0189471219348709,0.0456821273156394,0.6514121926051883
495,GRU_LSTM_TCN_TFT_RF_KNN_ARIMA,0.0006378455714441,0.0243024648911818,0.0187786842289766,0.0452971370709239,0.6593153592226039
496,GRU_LSTM_TCN_TFT_SVR_KNN_ARIMA,0.0006475060890976,0.0245038258058993,0.0189224538499485,0.0456359860746845,0.6522629773989573
497,GRU_LSTM_TCN_RF_SVR_KNN_ARIMA,0.000648060988701,0.0245031211566373,0.0189233064812502,0.045611514428792,0.6530047621477953
498,GRU_LSTM_TFT_RF_SVR_KNN_ARIMA,0.0006499410501052,0.0245378351493241,0.0189233802540367,0.0456338549470726,0.6523274582314108
499,GRU_TCN_TFT_RF_SVR_KNN_ARIMA,0.0006574642024247,0.0246878239882688,0.0190135952544195,0.0458691072336213,0.6483057658424203
500,LSTM_TCN_TFT_RF_SVR_KNN_ARIMA,0.0006538903177673,0.0246200174222548,0.01897201920816,0.0457795193552062,0.6499192241978586
501,HYBRID_GRU_LSTM_TCN_TFT_RF_SVR_KNN,0.0006465943198123,0.0244710990098772,0.0188944541463797,0.0455288751884724,0.6537889694511395
502,HYBRID_GRU_LSTM_TCN_TFT_RF_SVR_ARIMA,0.0006470663127525,0.0244861435184097,0.0189066844489317,0.0455571689199541,0.6528996412179088
503,HYBRID_GRU_LSTM_TCN_TFT_RF_KNN_ARIMA,0.0006361117967606,0.0242674378035071,0.0187541715275741,0.0452044617565059,0.6598808106782833
504,HYBRID_GRU_LSTM_TCN_TFT_SVR_KNN_ARIMA,0.0006445875126799,0.024444749565132,0.0188851574213944,0.0455190377723124,0.6536601601318462
505,HYBRID_GRU_LSTM_TCN_RF_SVR_KNN_ARIMA,0.0006450960660604,0.0244443390406573,0.0188859177004834,0.045496864640884,0.6543550446813952
506,HYBRID_GRU_LSTM_TFT_RF_SVR_KNN_ARIMA,0.0006467480269118,0.0244753608776478,0.0188831473815856,0.0455059669847193,0.6537022793944881
507,HYBRID_GRU_TCN_TFT_RF_SVR_KNN_ARIMA,0.0006532015179344,0.0246046773582325,0.0189601584590174,0.0457053471605696,0.6502290307590236
508,HYBRID_LSTM_TCN_TFT_RF_SVR_KNN_ARIMA,0.0006499457208493,0.0245427834039363,0.0189207982700389,0.0456209603355121,0.6517179072073608
509,GRU_LSTM_TCN_TFT_RF_SVR_KNN_ARIMA,0.0006490326566404,0.0245237703936365,0.0189212108798537,0.0456325658289235,0.6525632881717783
510,HYBRID_GRU_LSTM_TCN_TFT_RF_SVR_KNN_ARIMA,0.0006462502495659,0.0244687824174561,0.0188854373415429,0.0455186161516535,0.6537916038847448
